cod_IBGE,Macrorregião,Município,UF,Capital,RM / RIDE,CAD0002,CAD0003,CAD0005,CAD0006,DFE0001,DFE0002,DFE0003,CAD2001,CAD2002,CAD2002A,CAD2003,CAD2004,CAD2004A,CAD2005,CAD2006,GTA0001,GTA0002,GTA0003,GTA0004,GTA0005,GTA0006,GTA0007,GTA0008,GTA0009,GTA0010,GTA0011,GTA0012,GTA0013,GTA0014,GTA0015,GTA0016,GTA0017,GTA0018,GTA0999,GTA1001,GTA1002,GTA1003,GTA1004,GTA1005,GTA1009,GTA1013,GTA1014,GTA1101,GTA1102,GTA1103,GTA1203,GTA1204,GTA1205,GTA1206,GTA1207,GTA1208,GTA1209,GTA1210,GTA1211,GTA1212,GTA1213,GTA1214,GTA1215,GTA1216,GTA1217,GTA1218,GTA1219,GTA1220,GTA1221,GTA1301,GTA1999,GTA3001,GTA3002,GTA3003,GTA3004,GTA3004A,GTA3005,GTA3006,GTA3101,GTA3102,GTA3103,GTA3104,GTA3106,GTA3107,GTA3109,GTA3999
4304689,Sul,Capela de Santana,RS,NA,RM de Porto Alegre (RS),Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,11270,6711,4559,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,20/10/1989,31/12/2062,2369,0,949,949,305,0,266,1019,926,1019,926,339,311,293,0,0,0,5411,NA,12.93,0,12.93,12.93,100.32,187.7,0,200.63,NA,33,NA,0,0.29,0,0.01,0.3,150,89.07,14.2,103.27,88.85,13.95,102.8,12.1,0,12.1,84.96,88.79,0,102.99,13.41,Volume importado é superior ao volume produzido porque os poços e ETAs do local não conseguem suprir sozinhos a necessidade do município,6,3392,10,Outro (especificar),Sem Referência,3392,41,175,60,10,14,15,16,Sim,"Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4304697,Sul,Capitão,RS,NA,NA,Município,Local,Prefeitura Municipal de Capitão,RS,2951,1284,1667,Sede e localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,1284,1605,1121,1121,265,0,0,487,487,1121,0,265,114,NA,634,634,141,NA,NA,183.96,0,183.96,0,183.96,0,0,183.96,10,150,20,0,0,0,0,0,620,0,114.43,114.43,0,114.43,114.43,NA,NA,0,69.53,0,0,114.43,411921,NA,25,550,25,Outro (especificar),falta de energia elétrica - falhas nos equipamentos,550,10,130,100,90,3,40,35,Sim,NA
4304705,Sul,Carazinho,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,62424,61304,1120,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Programa,NA,13/09/1968,28/12/2035,61304,0,19292,19285,2000,0,770,26293,23802,26286,23795,2581,2248,945,0,0,0,27244,NA,7786.1,6733.6,1052.5,7786.1,1199.61,0,0,7786.1,NA,324.07,NA,0,6.36,0,0.43,6.79,6000,2841.93,385.02,3226.95,2834.61,383.05,3217.66,205.98,0,205.98,4346.38,2833.61,0,3221.44,5576.76,NA,279,57406,762,Outro (especificar),Sem Referência,57406,347,2810,1312,502,1390,1117,948,Sim,NA
4304713,Sul,Caraá,RS,NA,AU do Litoral Norte (RS),Município,Local,Prefeitura Municipal de Caraá,PMC,7468,1081,6387,Sede e localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,1081,5922,2892,2892,520,3412,NA,600,600,2892,2808,NA,0,NA,2292,2270,NA,0,NA,750,0,750,0,0,0,0,750,NA,12,NA,0,0,0,0,0,350,615,0,615,0,0,0,18.45,1.3,19.75,115.25,750,0,750,0,NA,10,500,15,Insuficiência de sistema de produção,NA,2340,NA,192,230,230,48,170,170,Sim,NA
4304804,Sul,Carlos Barbosa,RS,NA,RM da Serra Gaúcha (RS),Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,30729,24386,6343,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Programa,NA,13/09/1968,24/10/2032,24386,0,5583,5583,107,0,93,11555,10046,11555,10046,141,114,105,0,0,0,13874,NA,1675.93,0,1675.93,1661.43,837.97,0,0,1675.93,NA,101.83,NA,0,0.23,0,1.41,1.64,930,1058.1,204.32,1262.42,1057.72,204.29,1262.01,80.58,0,80.58,331.29,1057.35,0,1261.82,1789.96,NA,72,6093,119,Outro (especificar),Sem Referência,6093,87,707,545,47,69,89,87,Sim,NA
4304853,Sul,Carlos Gomes,RS,NA,NA,Associação privada,Local,Associação de Abastecimento de Água de Carlos Gomes,ABAGE,1382,325,1057,Sede e localidades,Prestação Indireta delegada para associação civil ou comunitária,NA,Integral,Convênio administrativo (para associações civis ou comunitárias),NA,13/01/1994,NA,325,350,242,242,6,248,NA,175,175,242,175,4,NA,NA,100,100,NA,275,NA,6.5,0,6.5,0,0,0,0,6.5,5,6,NA,0,0.01,0,0,0.01,65,5.4,0.03,5.43,0,0,0,NA,NA,NA,1.06,5.4,0,6.3,8,NA,3,150,1,Insuficiência de sistema de produção,NA,80,NA,2,NA,4,18,5,5,Não,NA
4304903,Sul,Casca,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,9560,5625,3935,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Programa,NA,22/06/1993,04/02/2041,5625,0,2091,2091,59,0,49,3245,2751,3245,2751,71,50,49,0,0,0,4278,NA,851.18,0,851.18,421.91,425.59,0,0,851.18,NA,46.75,NA,0,2.79,0,2.76,5.55,1880,329.25,72.91,402.16,329,72.85,401.85,25.67,0,25.67,417.8,329,0,401.88,457.88,NA,18,3694,65,Outro (especificar),Sem Referência,3694,11,73,23,9,26,53,54,Sim,"Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4304952,Sul,Caseiros,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,3030,1499,1531,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,20/10/1989,31/12/2062,1499,0,669,669,37,0,31,825,691,825,691,38,36,33,0,0,0,1337,NA,129.58,0,129.58,129.58,64.79,0,0,129.58,NA,16.29,NA,0,0.06,0,0.66,0.72,185,70.99,17.64,88.63,70.86,17.62,88.48,5.66,0,5.66,34.57,70.89,0,88.52,116.5,NA,41,1091,103,Outro (especificar),Sem Referência,1091,26,8,8,14,27,8,9,Sim,"A média de economias atingidas por paralisações neste município foi inferior a 20 economias no ano.
Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305009,Sul,Catuípe,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,8760,5636,3124,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Programa,NA,09/07/1969,13/05/2039,5636,0,2440,2440,187,0,170,2775,2483,2775,2483,202,178,170,0,0,0,3996,NA,551.45,0,551.45,551.45,275.72,0,0,551.45,NA,34.18,NA,0,1.21,0,0.06,1.27,300,295.86,41.5,337.36,294.96,41.14,336.1,21.53,0,21.53,191.29,293.36,0,336.25,339.79,NA,23,8257,38,Outro (especificar),Sem Referência,8257,14,41,98,49,135,92,90,Sim,NA
4305108,Sul,Caxias do Sul,RS,NA,RM da Serra Gaúcha (RS),Autarquia,Local,Serviço Autônomo Municipal de Água e Esgoto,SAMAE,468160,450793,17367,Sede e localidades,Prestação direta por entidade da administração pública indireta,NA,Integral,NA,NA,05/01/1966,NA,450793,12686,129163,129163,2989,59051,NA,207317,188316,210870,193558,3214,2772,NA,5449,5242,76,NA,NA,42391.18,42234.49,156.69,42234.49,42391.18,0,0,42391.18,46,2210,NA,0,1.34,18.7,145.42,165.46,60386,19543.6,4290.59,23834.19,19543.6,4290.59,23834.19,2875.85,2368.45,5244.3,13147.23,19403.93,0,23317.26,30042,NA,3,137250,0,NA,NA,0,0,5818,19439,16598,46474,2302,1802,Sim,NA
4305116,Sul,Centenário,RS,NA,NA,Município,Local,Prefeitura Municipal de Centenário,PMC,2748,880,1868,Sede,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,880,100,566,566,14,0,NA,566,494,566,446,0,0,NA,0,0,NA,NA,NA,74,0,68,0,0,0,0,74,NA,49,NA,0,2,0,0,2,120,60,2,62,0,0,0,NA,NA,NA,10,60,0,63,140,NA,7,1000,0,NA,NA,0,NA,5,NA,20,80,5,5,Não,NA
4305124,Sul,Cerrito,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,5866,3433,2433,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,28/12/1995,20/12/2032,3433,0,1562,1562,107,0,123,1656,1543,1656,1543,111,104,130,0,0,0,3337,NA,0,0,0,227.4,113.7,227.4,0,227.4,NA,27.81,NA,0,0.14,0,0,0.14,310,131.01,13.43,144.44,130.51,13.34,143.85,9.22,0,9.22,73.6,130.48,0,143.89,100.16,"Como no município não há produção de água, o volume importado é superior ao volume produzido",1,1,8,Outro (especificar),Sem Referência,1,0,11,52,47,60,38,37,Sim,A média de economias atingidas por paralisações neste município foi inferior a 20 economias no ano
4305132,Sul,Cerro Branco,RS,NA,NA,Município,Local,Prefeitura Municipal de Cerro Branco,PMCB,3839,1098,2741,Sede e localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,1098,2705,1290,1290,240,0,20,550,550,1290,1290,240,NA,NA,740,740,NA,NA,NA,380,0,190,0,0,0,0,380,NA,120,NA,0,0,0,0,0,200,190,2,192,190,2,192,NA,NA,NA,188,190,0,190,307,Campos GTA1001 a GTA1005 com quantidades estimadas apenas.,8,1530,0,NA,NA,0,0,300,NA,220,150,31,31,Não,NA
4305157,Sul,Cerro Grande,RS,NA,NA,Município,Local,Prefeitura Municipal de Cerro Grande,PMCG,2403,825,1578,Sede e localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,825,1578,1035,1035,5,1035,0,1035,0,1035,0,0,0,0,1578,664,664,1035,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,80,NA,NA,NA,NA,NA,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,210,0,NA,0,0,0,NA,NA,0,NA,1,1,1,5,10,10,Não,NA
4305173,Sul,Cerro Grande do Sul,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,9269,2242,7027,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,20/10/1989,31/12/2062,1504,0,737,737,183,0,83,864,700,864,700,214,170,90,0,0,0,4699,NA,115.5,115.5,0,115.5,11.55,0,0,115.5,NA,5.09,NA,0,0.05,0,0,0.05,242,65.08,20.41,85.49,64.89,20.35,85.24,5.46,0,5.46,24.5,64.87,0,85.24,5.5,NA,57,4625,63,Outro (especificar),Sem Referência,4625,15,41,14,13,17,15,16,Sim,"Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305207,Sul,Cerro Largo,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,13842,11011,2831,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,13/09/1968,31/12/2062,11011,0,4073,4073,259,0,125,5303,4577,5303,4577,266,243,134,0,0,0,6300,NA,819.78,0,819.78,625.82,409.89,0,0,819.78,NA,70.62,NA,0,0.46,0,0.5,0.96,545,519.34,89.29,608.63,518.43,89.09,607.52,38.85,0,38.85,171.34,518.45,0,607.6,634.16,NA,50,6380,129,Outro (especificar),Sem Referência,6380,11,86,97,46,108,65,67,Sim,"Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305306,Sul,Chapada,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,9636,5727,3909,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,06/12/1974,31/12/2062,5727,0,2373,2373,45,0,82,2887,2477,2887,2477,47,41,90,0,0,0,4436,NA,583.51,0,583.51,524.85,291.75,0,0,583.51,NA,33.16,NA,0,0.64,0,0.42,1.06,300,254.6,39.35,293.95,254.43,39.31,293.74,18.76,0,18.76,269.74,254.42,0,293.76,530.44,NA,9,1131,20,Outro (especificar),Sem Referência,1131,1,99,21,3,10,52,51,Sim,NA
4305355,Sul,Charqueadas,RS,NA,RM de Porto Alegre (RS),Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,35362,34531,831,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,28/04/1982,31/12/2062,34531,0,11827,11826,784,0,210,14233,12827,14232,12826,861,763,213,0,0,0,14045,NA,5992.4,5992.4,0,5992.4,599.24,0,0,5992.4,NA,117.61,NA,1644.88,0.43,0,0.98,1.41,2120,1497.98,1027.19,4170.05,1534.42,982.9,2517.32,161.18,0,161.18,14.879999999999,1434.77,0,2519.8,2495.29,NA,127,1153,223,Outro (especificar),Sem Referência,1153,29,259,379,53,80,190,197,Sim,"A média de economias atingidas por paralisações neste município foi inferior a 20 economias no ano.
Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305371,Sul,Charrua,RS,NA,NA,Município,Local,Prefeitura Municipal de Charrua,PMC,2795,470,2325,Localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,470,2325,1000,100,0,0,NA,0,0,306,306,NA,320,NA,2325,470,100,NA,NA,150,0,150,0,70,0,0,150,NA,12,NA,0,0,0,0,0,100,100,0,100,0,0,0,NA,NA,NA,50,0,0,150,1000,NA,0,0,0,NA,NA,0,NA,11,11,11,11,4,4,Sim,NA
4305405,Sul,Chiapetta,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,3952,2414,1538,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Programa,NA,27/07/1973,19/07/2037,2414,0,1228,1228,51,0,149,1327,1174,1327,1174,52,44,151,0,0,0,1859,NA,271.32,0,271.32,49.72,135.66,0,0,271.32,NA,14.24,NA,0,0,0,4.05,4.05,100,142.23,21.14,163.37,143.22,19.8,163.02,10.43,0,10.43,93.47,133.29,0,163.05,147.67,NA,2,850,11,Outro (especificar),Sem Referência,850,6,28,9,11,11,7,7,Sim,NA
4305439,Sul,Chuí,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,6325,6090,235,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,28/12/1995,20/12/2032,6090,0,2760,2760,176,0,179,3048,2532,3048,2532,186,134,209,0,0,0,3028,NA,656.6,0,656.6,654.08,328.3,0,0,656.6,NA,30.7,NA,0,0.97,0,0,0.97,250,276.12,58.48,334.6,274.61,58.1,332.71,21.36,0,21.36,299.67,274.81,0,333.47,206.17,NA,14,399,57,Outro (especificar),Sem Referência,399,5,136,86,8,12,74,72,Sim,A média de economias atingidas por paralisações neste município foi inferior a 20 economias no ano
4305447,Sul,Chuvisca,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,4642,256,4386,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,05/08/1998,31/12/2062,256,0,190,190,29,0,21,210,173,210,173,31,28,22,0,0,0,2138,NA,61.71,61.71,0,61.71,6.17,0,0,61.71,NA,9.43,NA,0,0.03,0,0.06,0.09,120,14.23,6.87,21.1,14.19,6.86,21.05,1.35,0,1.35,39.17,14.2,0,21.06,103.02,NA,5,307,12,Outro (especificar),Sem Referência,307,3,116,54,28,77,10,13,Sim,"Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305454,Sul,Cidreira,RS,NA,AU do Litoral Norte (RS),Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,17246,16691,555,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,20/10/1989,31/12/2062,15752,0,17130,17129,1198,0,1020,19501,18619,19500,18618,1474,1343,1075,0,0,0,24070,NA,2336.87,2336.87,0,2336.87,233.69,0,0,2336.87,NA,179.63,NA,384.9,5.47,0,6.37,11.84,2830,959.95,99.07,1443.92,937.58,97.42,1035,67.6,0,67.6,428.61,937.13,0,1036.39,948.32,NA,44,8232,408,Outro (especificar),Sem Referência,8232,15,1068,280,37,64,557,539,Sim,NA
4305504,Sul,Ciríaco,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,4190,2123,2067,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,10/12/1974,31/12/2062,2123,7,1091,1091,59,0,19,1339,1145,1342,1148,61,56,19,3,3,0,2041,NA,189.71,0,189.71,189.71,94.86,0,0,189.71,NA,4.4,NA,0,0.03,0,0.71,0.74,220,109.81,24.37,134.18,109.72,24.34,134.06,8.56,0,8.56,46.23,109.71,0,134.08,230.14,NA,7,242,31,Outro (especificar),Sem Referência,242,1,16,10,3,15,4,3,Sim,A média de economias atingidas por paralisações neste município foi inferior a 20 economias no ano
4305587,Sul,Colinas,RS,NA,NA,Município,Local,Prefeitura Municipal de Colinas,PM Colinas,2447,1117,1330,Sede e localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,1117,1330,815,815,0,0,NA,815,370,815,0,0,0,0,440,440,0,0,NA,2000,0,2000,0,0,0,0,2000,NA,30,NA,1000,0,0,0,0,2500,250,0,250,0,0,0,NA,NA,NA,750,0,0,0,50,NA,5,820,0,NA,NA,0,NA,2,NA,10,10,15,15,Não,NA
4305603,Sul,Colorado,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,3290,1709,1581,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,31/08/1972,31/12/2062,1709,0,769,769,49,0,15,857,747,857,747,50,47,15,0,0,0,1500,NA,166.5,0,166.5,166.5,83.25,0,0,166.5,NA,16.68,NA,0,0.02,0,2.52,2.54,100,88.05,14.07,102.12,87.85,14.04,101.89,6.52,0,6.52,55.32,87.95,0,101.99,99.17,NA,2,118,9,Outro (especificar),Sem Referência,118,7,35,11,9,30,11,12,Sim,"A média de economias atingidas por paralisações neste município foi inferior a 20 economias no ano.
Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305702,Sul,Condor,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,6469,3983,2486,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,25/01/1979,31/12/2062,3983,0,1912,1912,68,0,23,2192,1956,2192,1956,70,65,23,0,0,0,2821,NA,378.71,0,378.71,374.39,189.36,0,0,378.71,NA,14.71,NA,0,0.17,0,0,0.17,150,237.42,29.05,266.47,237.4,29.03,266.43,17.01,0,17.01,95.06,237.39,0,266.44,248.26,NA,3,1071,13,Outro (especificar),Sem Referência,1071,1,63,43,6,14,90,91,Sim,"Considerando que os serviços executados neste ano podem ter sido solicitados ainda no ano anterior, o quantitativo de serviços executados de ligação de água podem ser superiores aos pedidos de ligação de água recebidos"
4305801,Sul,Constantina,RS,NA,NA,Empresa privada,Regional,Companhia Riograndense de Saneamento,CORSAN,10489,7002,3487,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante contrato de programa,Integral,Contrato de Concessão,NA,25/08/1976,31/12/2062,7002,0,2865,2865,131,0,117,3750,3184,3750,3184,138,124,121,0,0,0,4263,NA,684,0,684,675.86,342,0,0,684,NA,33.71,NA,0,0.02,0,0.43,0.45,220,362.87,62.63,425.5,362.04,62.33,424.37,27.16,0,27.16,230.89,361.3,0,424.55,713.34,NA,21,6369,44,Outro (especificar),Sem Referência,6369,6,117,35,27,85,74,74,Sim,NA
4305835,Sul,Coqueiro Baixo,RS,NA,NA,Município,Local,Prefeitura Municipal de Coqueiro Baixo,PMCB,1302,240,1062,Sede e localidades,Prestação direta por órgão da administração pública direta,NA,Integral,NA,NA,NA,NA,240,1062,500,500,30,0,0,140,100,500,100,30,20,0,360,350,0,0,NA,480,0,480,0,480,0,0,480,NA,70,NA,0,20,5,5,30,600,357,21,378,357,21,378,12,3,15,57,357,0,378,0,NA,0,0,0,NA,NA,0,NA,5,5,0,5,1,1,Não,NA
